name,address,tel,tel_alt,fax,fax_alt,email,supervisor,curriculum,lat,lng
Mind Matters Education Centre,"154 West Coast Road #01-67 West Coast Plaza , Singapore 127371",67778395,NA,67778424,NA,enquiry@mindmatters.com.sg,"Chong Uei Long, David",TUTORIAL,1.3035826813592,103.765284515616
Mind On Education Learning Centre,"365 Commonwealth Avenue #02-07/10 Queenstown Community Centre , Singapore 149732",64711174,NA,NA,NA,ladfield@gmail.com,Chin Chee Wei,TUTORIAL,1.2991502328328401,103.801305103523
Mind Stretcher Learning Centre,"Blk 510 Bishan Street 13 #03-01  , Singapore 570510",62500050,NA,NA,NA,bishan@mindstretcher.com,"Kuek Chye Seng, Alvin",TUTORIAL,1.34888843900174,103.849691980373
Mind Stretcher Learning Centre (Balmoral),"271 Bukit Timah Road #03-07 Balmoral Plaza , Singapore 259708",69043646,NA,NA,NA,balmoral@mindstretcher.com,Xiao Xiaozhen (Mdm),TUTORIAL,1.3164349569099498,103.83549290613001
Mind Stretcher Learning Centre (Bukit Batok Central),"Blk 634, Bukit Batok Central #01-102  , Singapore 650634",66128991,NA,NA,NA,bukitbatok@mindstretcher.com,Lee Tai Lim,TUTORIAL,1.3497114750431,103.751535988573
Mind Stretcher Learning Centre (Bukit Batok),"Blk 156 Bukit Batok Street 11 #01-06  , Singapore 650156",65620183,NA,NA,NA,wisesum@gmail.com,Sum Wise Cheng,TUTORIAL,1.3483648997793898,103.743842009803
Mind Stretcher Learning Centre (Bukit Panjang),"1 Jelebu Road #04-14 Bukit Panjang Plaza #04-13, Singapore 677743",68930050,NA,NA,NA,bukitpanjang@mindstretcher.com,"Kuek Chye Seng, Alvin",TUTORIAL,1.3798949436986598,103.76445988779601
Mind Stretcher Learning Centre (Hougang) [fka Mind Stretcher Learning Centre (Serangoon North)],"1 Hougang Street 91 #01-42 Hougang 1 , Singapore 538692",68810020,NA,NA,NA,hougang@mindstretcher.com,"Kuek Chye Seng, Alvin",TUTORIAL,1.3756672834841202,103.87945025110201
Mind Stretcher Learning Centre (Marine Parade),"1 Marine Parade Central #12-08/09 Parkway Centre , Singapore 449408",66360010,NA,NA,NA,marineparade@mindstretcher.com,"Teng Mei Ping, Elina (Mdm)",TUTORIAL,1.30188733721849,103.905996034064
Mind Stretcher Learning Centre (Punggol Central),"83 Punggol Central #02-02 Watertown , Singapore 828761",62289200,NA,NA,NA,punggol.central@mindstretcher.com,"Lim Gek Hoon, Kristie (Mdm)",TUTORIAL,1.40648143439085,103.902073294574
Mind Stretcher Learning Centre (Punggol),"Blk 168 Punggol Field #04-06 Punggol Plaza , Singapore 820168",65531995,81122347,NA,NA,punggol@mindstretcher.com,"Kuek Chye Seng, Alvin",TUTORIAL,1.3941840943827302,103.91297643758301
Mind Stretcher Learning Centre (Seletar),"33 Sengkang West Avenue #04-04/05/06/07 The Seletar Mall , Singapore 797653",63416066,NA,NA,NA,seletar@mindstretcher.com,"Lim Gek Hoon, Kristie (Mdm)",TUTORIAL,1.39139684608919,103.876237007474
Mind Stretcher Learning Centre (Sembawang),"Blk 355 Sembawang Way #02-04  , Singapore 750355",67520200,NA,67520700,NA,sembawang@mindstretcher.com,"Pong Lay Lian, Susan (Mdm)",TUTORIAL,1.4495448562113002,103.81872759237
Mind Stretcher Learning Centre (Tampines 1),"300 Tampines Avenue 5 #09-03/04/05/06 NTUC Income Tampines Junction , Singapore 529653",67810030,NA,NA,NA,east.campus@mindstretcher.com,"Kuek Chye Seng, Alvin",TUTORIAL,1.35228537970487,103.941961203288
Mind Stretcher Learning Centre (Toa Payoh),"Blk 530 Lorong 6 Toa Payoh #02-06  , Singapore 310530",62580200,NA,NA,NA,toapayoh@mindstretcher.com,"Lim Gek Hoon, Kristie (Mdm)",TUTORIAL,1.3324583539386399,103.84711660701001
Mind Stretcher Learning Centre (West Campus) [fka Mind Stretcher Learning Centre (Jurong East)],"3151 Commonwealth Avenue West #02-11/12 & #03-01 Grantral Mall @ Clementi , Singapore 129581",66840060,NA,NA,NA,west.campus@mindstretcher.com,"Lim Gek Hoon, Kristie (Mdm)",TUTORIAL,1.31423131705907,103.765097562497
Mind Stretcher Learning Centre (Woodlands),"Blk 894B Woodlands Drive 50 #01-49  , Singapore 731894",63621753,63651753,NA,NA,woodlands@mindstretcher.com,Pong Li Fang (Mdm),TUTORIAL,1.43600943919707,103.789507492911
Mind Stretcher Learning Centre (Yew Tee),"21 Choa Chu Kang North 6 #01-09/10 YewTee Point , Singapore 689578",64650100,NA,NA,NA,yewtee@mindstretcher.com,Leong Fook Wah,TUTORIAL,1.39730190912669,103.746558067665
Mind Stretcher Learning Centre (Yishun),"1 Yishun Avenue 9 #03-04/06 Nee Soon East Community Club , Singapore 768893",67520200,NA,NA,NA,yishun@mindstretcher.com,Pong Li Fang (Mdm),TUTORIAL,1.4310208665917798,103.83848808523899
MindChamps Education Coaching Academy,"Blk 480 Lorong 6, Toa Payoh #17-01 HDB Hub , Singapore 310480",68282688,NA,68282699,NA,jeonsyip@mindchamps.org,"Chiem Phu An, David",ENRICHMENT,1.3319115342628403,103.848527466725
Mindlever Education Centre,"420 North Bridge Road #03-07 North Bridge Centre , Singapore 188727",66895998,NA,62991231,NA,juliana@mindlever.com.sg,"Foo Siew Peng, Juliana (Mdm)",TUTORIAL,1.29722778327746,103.85494555505
Mindsetters Academy,"19 Tanglin Road #03-43 Tanglin Shopping Centre , Singapore 247909",62069749,NA,NA,NA,info@mindsetters.sg,Ashutosh Ramprasad Yadav,TUTORIAL,1.30637274642467,103.82703651448799
Minerva Education Centre,"110 Middle Road #07-01A Chiat Hong Building , Singapore 188968",63458026,NA,NA,NA,mesys16sg@gmail.com,Takeshi Sato,LINGUISTICS,1.29897911217929,103.853856405515
Miracle Learning Centre,"144 Upper Bukit Timah Road #03-01 Beauty World Centre , Singapore 588177",64638756,NA,NA,NA,miraclelearning@gmail.com,Tan Cheng Cheng (Mdm),TUTORIAL,1.3424126418864297,103.776539385678
Modern Montessori Centre,"Blk 131 Jurong East Street 13 #03-241  , Singapore 600131",62354600,NA,NA,NA,mmtci@singnet.com.sg,Baburaw s/o Tukaram Durgude,ENRICHMENT,1.33451257383281,103.74017751892599
Modern Montessori Centre (Franchisee: Chiaravalle Montessori House),"Blk 548 Woodlands Drive 44 #02-14/15 Vista Point , Singapore 730548",68933321,NA,68933329,NA,cmhouse@singnet.com.sg,Liow Geok Leng (Mdm),ENRICHMENT,1.43075765633744,103.793852610387
Modern Montessori Centre (Jurong West),"Blk 519 Jurong West Street 52 #01-163  , Singapore 640519",65655055,NA,68964650,NA,bobdurgude@yahoo.com.sg,Baburaw s/o Tukaram Durgude,ENRICHMENT,1.3455381057090101,103.717583192064
Modular Education Centre,"144 Upper Bukit Timah Road #03-26 Beauty World Centre , Singapore 588177",64694487,NA,NA,NA,mec.modulareducation.sg@gmail.com,"Phoon Foon Yoke, Helen (Mdm)",TUTORIAL,1.3424126418864297,103.776539385678
Molin Tutorial Centre,"66 East Coast Road #01-00 GRTH Building , Singapore 428778",64408036,NA,64400857,NA,rustytang@hotmail.com,Tang Sow Keng (Mdm),TUTORIAL,1.30455857976503,103.904211660565
Monkey King Education Centre,"21 Hougang Street 51 #02-16 Hougang Green Shopping Mall , Singapore 538719",67077323,NA,NA,NA,zyc.chs@gmail.com,Zheng Yingchuan,ENRICHMENT,1.37931783471775,103.88784708916799
Morris Allen Study Centre,"(Main) Blk 205 Hougang Street 21 #04-02 Heartland Mall-Kovan , Singapore 530205",62822868,NA,62822865,NA,ric.low@morris-allen.com,Cheng Sim Kok,TUTORIAL,1.35954177325562,103.885167372726
Morris Allen Study Centre,"1 Bukit Batok Central Link #05-10 West Mall , Singapore 658713",65150091,NA,65150043,NA,westmall@morris-allen.com.sg,Cheng Sim Kok,TUTORIAL,1.3502968356830503,103.749064191572
Morris Allen Study Centre,"1 Jurong West Central 2 #03-07A Jurong Point , Singapore 648886",65622662,NA,68622886,NA,jurong@morris-allen.com.sg,Cheng Sim Kok,TUTORIAL,1.3394520043632099,103.706685012926
Morris Allen Study Centre,"Blk 506 Tampines Central 1 #01-361  , Singapore 520506",67869595,NA,67899828,NA,tpb@morris-allen.com.sg,Cheng Sim Kok,TUTORIAL,1.35595238706012,103.94593740086701
Mosaic Learning Centre,"Blk 273 Bukit Batok East Avenue 4 #02-78  , Singapore 650273",64666461,NA,64665451,NA,info@mlc.edu.sg,Eskici Necmettin,TUTORIAL,1.3484226452998602,103.75757923226801
Moyuan Culture Education Centre,"405 Joo Chiat Road #01-01 Joo Chiat Community Club , Singapore 427633",63458673,NA,63458673,NA,moyuancc@gmail.com,Li Dongmei (Mdm),ENRICHMENT,1.30745721061602,103.904168861566
Mr. Charles English Learning Centre,"Blk 184 Toa Payoh Central #01-358 (2nd Storey)  , Singapore 310184",83385726,NA,NA,NA,MrCharlesELC@outlook.com,Charles Rajan Maniam,TUTORIAL,1.33259000918315,103.849677717253
MRC Learning Centre (Downtown East),"1 Pasir Ris Close #01-08B Pasir Ris NTUC Resort , Singapore 519599",61000858,NA,NA,NA,chuakent@singnet.com.sg,Chua Hwee Hiang (Mdm),ENRICHMENT,1.3791271787801103,103.955444758145
MRC Learning Centre (Katong),"293 Tanjong Katong Road  , Singapore 437076",61002353,NA,NA,NA,meenahfong@gmail.com/jiajia.mrc@gmail.com,Fong Mee Nah (Miss),ENRICHMENT,1.3066125665182702,103.89594627932199
MRC Learning Centre (Serangoon North),"Blk 542B Serangoon North Avenue 3 #01-03  , Singapore 552542",65557823,NA,65557823,NA,mingchootan@gmail.com,Tan Ming Choo (Mdm),ENRICHMENT,1.3736839300378103,103.871416978631
MRC Learning Centre (Waterloo),"Blk 261 Waterloo Street #03-21  , Singapore 180261",61000369,NA,63382469,NA,waterloo.sg@mymrc.com,Ng Sok Hwang (Mdm),ENRICHMENT,1.29878252408745,103.852021668867
MRC Learning Centre (Yishun South),"Blk 848 Yishun Street 81 #01-150  , Singapore 760848",61002313,NA,67596212,NA,yishunsouth.sg@mymrc.com,Tan Yiok Kia (Mdm),ENRICHMENT,1.4162434501765502,103.835248985224
Mrs Eng's Classroom,"11 Sin Ming Road #01-22 Thomson V Two , Singapore 575629",64560122,NA,NA,NA,jc@engclassroom.com,"Ho Yee Fan, Jillene Cassandra (Mdm)",TUTORIAL,1.3534166099506,103.83554715652399
Music Delight School,"1 Pasir Ris Central Street 3 #05-05  , Singapore 518457",65850960,NA,NA,NA,info@musicdelight.com.sg,"Chew Ai Lin, Jolene (Mdm)",FINE ARTS,1.37239898072244,103.949749226457
Music Lifestyle Enrichment Centre,"6 Eu Tong Sen Street #03-29/30 The Central , Singapore 059817",62215221,NA,62215220,NA,admin@mymusiclifestyle.com,Quek Sok Peng (Mdm),FINE ARTS,1.28886291624463,103.846555999235
Music Sky Academy,"9 Yio Chu Kang Road #01-10 Space @ Kovan , Singapore 545523",62825651,NA,NA,NA,musicskyacademy@gmail.com,Chin Zhijiang,FINE ARTS,1.35463454937102,103.87689706204701
Musical Art Studio,"Blk 462 Crawford Lane #02-59  , Singapore 190462",63382469,NA,NA,NA,info.musicalartstudio@gmail.com,Varbanov Darin Dimitrov,FINE ARTS,1.3045861802994398,103.860840750826
MXP Enrichment Centre,"Blk 682 Hougang Avenue 4 #02-300  , Singapore 530682",63853712,NA,63853713,NA,admin@mxpec.com,Roy Sim Kim Leng,TUTORIAL,1.3736183038088998,103.885748856217
My Art Studio,"45 Burghley Drive #01-13  , Singapore 559022",67373760,NA,NA,NA,shirl@myartstudio.sg,"Goh Bee Chin, Shirlyn (Mdm)",FINE ARTS,1.36005470297178,103.859867301577
My Bright Education Centre,"Blk 801 Tampines Avenue 4 #01-257 (2nd Storey)  , Singapore 520801",66363541,NA,NA,NA,mybrightedu@gmail.com,Yu Hui (Mdm),ENRICHMENT,1.34719233084528,103.938014037188
My Chapter Learning Centre,"Blk 213 Bedok North Street 1 #01-101 (2nd Storey)  , Singapore 460213",62456585,NA,62456585,NA,johnny lowchanwee@gmail.com,Low Chan Wee,ENRICHMENT,1.32635298072478,103.932637214105
My EMS Learning Studio [fka Dr Ng Learning Studio],"Blk 18 Lorong 7 Toa Payoh #01-252  , Singapore 310018",96455108,NA,NA,NA,dnlearningstudio@gmail.com,Ng Jin Jin (Miss),TUTORIAL,1.33575723665507,103.856789628423
My English School (Jurong West),"Blk 504 Jurong West Street 51 #03-219  , Singapore 640504",65883370,NA,67823620,NA,jurongwest@myenglish.com.sg,"Chong Uei Long, David",ENRICHMENT,1.3498276131355802,103.718843750842
My English School (Tampines),"1 Tampines Walk #B1-15/16 Our Tampines Hub , Singapore 528523",67835006,NA,NA,NA,liewsumin@yahoo.com.sg,Liew Su Min (Ms),ENRICHMENT,1.3527112966343,103.940313582307
My Happy Learning Place,"Blk 824 Tampines Street 81 #01-26  , Singapore 520824",67810725,NA,67810725,NA,enquiry@myhappylearningplace.com,"Kuan Mei Yoke, Trudy (Mdm)",TUTORIAL,1.3490374351655001,103.93271494089399
My Learning Hub,"Blk 684 Hougang Avenue 8 #01-965 (2nd Storey)  , Singapore 530684",63868233,NA,NA,NA,pohchiok@singnet.com.sg,Tang Poh Chiok (Miss),ENRICHMENT,1.3739584050046998,103.886898456705
My Little Hands Learning Centre,"Blk 106 Yishun Ring Road #01-151 (2nd Storey)  , Singapore 760106",97298939,NA,NA,NA,esther.wong8@hotmail.com,Wong Chwei Lian (Miss),ENRICHMENT,1.4314786143235099,103.82745200421199
My Town's Tutor EduCentre,"(Main) Blk 118 Aljunied Avenue 2 #01-114  , Singapore 380118",68446860,NA,68446861,NA,study@mytownstutor.com.sg,"Loh Weiliang, Lester",TUTORIAL,1.32000040187833,103.88736306467699
My Town's Tutor EduCentre,"Blk 95 Aljunied Crescent #01-493  , Singapore 380095",68446860,NA,NA,NA,"NA","Loh Weiliang, Lester",TUTORIAL,1.32170329030892,103.886195689242
Nanyang Yinda Arts Education Centre,"150 Changi Road #02-03 Guthrie Building , Singapore 419973",63442319,NA,63442319,NA,yinda_cs@hotmail.com,Peng Kada,FINE ARTS,1.31666850870967,103.90221358437799
Nanyang Yu Cai Tuition Centre,"Blk 133 Jurong Gateway Road #04-301  , Singapore 600133",68113936,NA,NA,NA,nanyangyucai@yahoo.com,Chen Rong,TUTORIAL,1.33415949631123,103.739318522386
Native Hills English Language Centre,"321 Orchard Road #09-01/02 Orchard Shopping Centre , Singapore 238866",67358330,NA,62942722,NA,info@nativehills.com.sg,"Stones, Michael Anthony",LINGUISTICS,1.30146560603949,103.83792633759
Neuromath Learning Centre,"(Main) 46 East Coast Road #06-06 Eastgate , Singapore 428766",63425229,NA,NA,NA,eastgate@neuromathacademy.com,Tien Voon Kwong,TUTORIAL,1.30439338631978,103.903340542754
Neuromath Learning Centre,"1 Goldhill Plaza #02-01  , Singapore 308899",62599880,NA,NA,NA,goldhill@neuromathacademy.com,Tien Voon Kwong,TUTORIAL,1.31782868139699,103.84288937427601
Neuromath Learning Centre,"14C Kensington Park Road (2nd Storey)  , Singapore 557265",62877992,NA,NA,NA,serangoon@neuromathacademy.com,Tien Voon Kwong,TUTORIAL,1.3653295241815901,103.866118999277
Neuromath Learning Centre,"407 Sembawang Road  , Singapore 758386",67582088,NA,NA,NA,sembawang@neuromathacademy.com,Tien Voon Kwong,TUTORIAL,1.42739574427002,103.826314173339
Neuroscholars Enrichment Centre lfka Neuromath Junior Enrichment Centre],"80 Marine Parade Road #17-02 Parkway Parade , Singapore 449269",64400809,NA,NA,NA,ask@neuroscholars.com,Tien Voon Kwong,ENRICHMENT,1.30115259939855,103.90528181677799
New Age Education Centre,"150 Changi Road #04-04B Guthrie Building , Singapore 419973",97574161,98532797,NA,NA,admin@newagelearners.com,Hew Kian How,TUTORIAL,1.31666850870967,103.90221358437799
New Dawn Learning Studio,"Blk 712 Ang Mo Kio Avenue 6 #03-4056  , Singapore 560712",63458026,NA,NA,NA,newdawnlearning@gmail.com,"Yeo Jiale, Daniel",TUTORIAL,1.37141096770264,103.847084468485
New Ideas Language School,"Blk 226E Ang Mo Kio Avenue 1 #01-707  , Singapore 565226",65543368,NA,NA,NA,info@newideaslanguage.com,Li Yuejiao (Miss),LINGUISTICS,1.36648736694819,103.83980816328699
Newcastle Education Centre,"(Main) Blk 684 Hougang Avenue 8 #03-967  , Singapore 530684",63875343,NA,NA,NA,gmk@newcastle.edu.sg,Kwang Geok Ming,TUTORIAL,1.3739584050046998,103.886898456705
Newcastle Education Centre,"11 Bedok North Street 1 #01-15 Heartbeat@Bedok , Singapore 469662",62827005,NA,NA,NA,gmk@newcastle.edu.sg,Kwang Geok Ming,TUTORIAL,1.3271414511668798,103.932289297803
Newcastle Education Centre,"Blk 163 Ang Mo Kio Avenue 4 #01-464  , Singapore 560163",64534136,NA,NA,NA,gmk@newcastle.edu.sg,Kwang geok Ming,TUTORIAL,1.3735485391993,103.83817647139799
Newcastle Education Centre,"Blk 258 Pasir Ris Street 21 #02-07 Loyang Point , Singapore 510258",65819323,NA,NA,NA,gmk@newcastle.edu.sg,Kwang Geok Ming,TUTORIAL,1.36706634197247,103.964635610477
Newcastle Education Centre,"Blk 473 Tampines Street 43 #02-96  , Singapore 520473",67878692,NA,67828916,NA,gmk@newcastle.edu.sg,Kwang Geok Ming,TUTORIAL,1.3593496317279699,103.953269398068
Newtonapple Learning Hub,"Blk 131 Jurong East Street 13 #03-267  #03-263 and #03-265, Singapore 600131",65673606,NA,NA,NA,contact@newtonapple.com.sg,Gan Hsien Pin Gene,TUTORIAL,1.33451257383281,103.74017751892599
Nexus Education Hub,"18 Pearl's Hill Terrace (2nd Storey)  , Singapore 168975",64403764,NA,63454996,NA,nexuseducationhub@gmail.com,"Mak Suit Kuai, Alice (Mdm)",TUTORIAL,1.28293572907084,103.840927188247
Nisshin Tuition Centre,"Blk 306A Woodlands Street 31 #04-03  , Singapore 731306",62697815,NA,63693545,NA,nisshinbenkyo@pacific.net.sg,Lee Mui Liong,TUTORIAL,1.4301002532257,103.77512506562
Northern Language School,"(Main) Blk 256 Bangkit Road #02-73  , Singapore 670256",67663346,NA,67663346,NA,tianyuanty@hotmail.com,Tian Yuan,LINGUISTICS,1.3790477588984498,103.773004042544
Northern Language School,"Blk 815 Jurong West Street 81 #B1-222  , Singapore 640815",67949654,NA,NA,NA,northernlanguageschool@gmail.com,Tian Yuan,LINGUISTICS,1.34533232392525,103.695850950525
Novel Learning Centre,"(Main) 3151 Commonwealth Avenue West #02-10/11/12 Cityvibe , Singapore 129581",67327115,NA,NA,NA,novel@novel-learning.com,Chng Sok Hoong (Mdm),TUTORIAL,1.31423131705907,103.765097562497
Novel Learning Centre,"23 Serangoon Central #04-78 Nex , Singapore 556083",64880281,NA,NA,NA,admin@novel-learning.com,Chng Sok Hoong (Mdm),TUTORIAL,1.3506755212032,103.871861615443
Novel Learning Centre,"3A Thomson Ridge (2nd Storey)  , Singapore 574634",67409226,NA,NA,NA,admin@novel-learning.com,Chng Sok Hoong (Mdm),TUTORIAL,1.3529730434616598,103.833963887659
Novel Learning Centre,"50 East Coast Road #02-34/34A Roxy Square , Singapore 428769",64880281,NA,62857081,NA,admin@novel-learning.com,Chng Sok Hoong (Mdm),TUTORIAL,1.3043330840871898,103.904060346056
Novelty Learning Centre,"Blk 638 Jurong West Street 61 #02-14/15  , Singapore 640638",67924719,NA,NA,NA,"NA",Chiang Guan Siang,TUTORIAL,1.3417291899517299,103.697223721918
N'Rich Learning Centre,"(Main) Blk 203 Hougang Street 21 #01-63 (2nd Storey)  , Singapore 530203",63430594,NA,63430926,NA,n.richlc@gmail.com,"Tang Chong Tong, Anthony",TUTORIAL,1.35816293570102,103.884400266646
N'Rich Learning Centre,"Blk 503 Jurong West Avenue 1 #03-849  , Singapore 640503",63430594,NA,63430926,NA,n.richlc@gmail.com,"Tang Chong Tong, Anthony",TUTORIAL,1.34995541462244,103.71770480961
Number Skill Learning Centre,"170 Upper Bukit Timah Road #B1-15 Bukit Timah Shopping Centre , Singapore 588179",63466879,NA,63444193,NA,admin@numberskill.com,"Ang Hock Yeow, Gary",TUTORIAL,1.3433207894929902,103.775854160806
Numbers Learning Centre,"144 Upper Bukit Timah Road #B1-17 Beauty World Centre , Singapore 588177",97735423,NA,NA,NA,numbers.gareth@gmail.com,New Shi Yang,TUTORIAL,1.3424126418864297,103.776539385678
NumberWorks'nWords Learning Centre,"1 Marine Parade Central #06-08 Parkway Centre , Singapore 449408",63488028,NA,NA,NA,marineparade@numberworks.com,"Yeo Feng Huang, Michelle (Mdm)",ENRICHMENT,1.30188733858698,103.905996039776
Nurture Educational Centre,"Blk 208 Hougang Street 21 #03-205  , Singapore 530208",90016674,NA,NA,NA,enquiries@nurtureeducation.com,Ng Kim Wah,TUTORIAL,1.3586967995510502,103.88663611134399
Nurture Learning Land,"Blk 143 Teck Whye Lane #01-229, 2nd Storey  , Singapore 680143",67666697,NA,67666697,NA,never_be_replaced@hotmail.com,"Lim Geok Kiang, Amy (Miss)",TUTORIAL,1.3804922419468502,103.753102744838
Nurturing Talents Education Centre,"Blk 574 Ang Mo Kio Avenue 10 #01-1829  , Singapore 560574",64576488,NA,NA,NA,supervisor@nurturingtalents.com,Teo Choi Leng (Mdm),ENRICHMENT,1.3708945693183499,103.856396509138
Odyssey Learning Center,"Blk 144 Tampines Street 12 #01-398  , Singapore 521144",67824893,NA,NA,NA,tanjiajia629@gmail.com,Tan Chia Chiann (Mdm),TUTORIAL,1.3484185775064799,103.943725846535
Olympus Learning Academy,"450 Lorong 6 Toa Payoh #02-05 ERA Centre , Singapore 319394",62555108,NA,62555584,NA,admin@ola.sg,Wee Kee Long,TUTORIAL,1.3316765687873,103.849383935394
On The Mark Learning Centre,"80 Marine Parade Road #07-01 Parkway Parade , Singapore 449269",63444600,NA,NA,NA,duan@onthemark.com.sg,Duan Kok (Ms),TUTORIAL,1.30115259939855,103.90528181677799
One.Tuition Place [fka Geniusmind Learninghouse],"Blk 203 Hougang Street 21 #03-55  , Singapore 530203",96790479,NA,NA,NA,one.tuitionplace@gmail.com,Seng Ai Boon (Mdm),TUTORIAL,1.35816293570102,103.884400266646
Oodles Learning Centre (UT),"200 Upper Thomson Road #01-09 Thomson Imperial Court , Singapore 574424",62540515,NA,NA,NA,samuel@onsponge.com,"Chen Yanyi, Samuel",TUTORIAL,1.3517691407222399,103.836067746141
